seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr16	68362298	68363040	743	*	744	*	4.26	4.87	2.06	2.81	0.000424	0.00443	Exon (uc002evy.2/54496, exon 6 of 19)	16	68357886	68391169	33284	1	54496	uc002evz.2	4412	PRMT7
chr3	16089924	16090639	716	*	717	*	3.64	4.27	1.12	3.16	0.000425	0.00443	Intron (uc003caq.4/117248, intron 4 of 12)	3	16216184	16271253	55070	1	117248	uc003car.4	-125545	GALNT15
chr19	17814103	17815928	1826	*	1827	*	6.48	6.96	5.19	1.77	0.000425	0.00443	Distal Intergenic	19	17830303	17838981	8679	1	55201	uc010eaz.2	-14375	MAP1S
chr6	148785531	148786355	825	*	826	*	4.18	4.79	1.94	2.85	0.000425	0.00443	Intron (uc003qme.1/23328, intron 4 of 19)	6	148829900	148865954	36055	1	23328	uc011eeb.1	-43545	SASH1
chr6	138909894	138910728	835	*	836	*	4.59	5.17	2.66	2.51	0.000426	0.00443	Distal Intergenic	6	138743181	138893668	150488	2	57224	uc003qhx.3	-16226	NHSL1
chr1	65674571	65675811	1241	*	1242	*	4.66	5.24	2.7	2.54	0.000427	0.00444	Intron (uc001dby.3/205, intron 3 of 5)	1	65720148	65858548	138401	1	9829	uc001dcc.1	-44337	DNAJC6
chr2	197069294	197070970	1677	*	1678	*	4.9	5.49	2.87	2.61	0.000427	0.00444	Intron (uc002utl.1/57520, intron 26 of 26)	2	196998307	197041227	42921	2	9262	uc010fsh.3	-28067	STK17B
chr3	40625559	40626839	1281	*	1282	*	5.25	5.79	3.63	2.16	0.000427	0.00444	Distal Intergenic	3	40567270	40581043	13774	1	285268	uc011aze.1	58289	ZNF621
chr8	102339049	102339763	715	*	716	*	3.75	4.4	1.12	3.28	0.000428	0.00445	Distal Intergenic	8	102381121	102381823	703	1	83955	uc003ykc.1	-41358	NACA4P
chr8	55344171	55344980	810	*	811	*	3.35	4.03	-0.26	4.3	0.000429	0.00445	Distal Intergenic	8	55370495	55373456	2962	1	64321	uc003xsb.4	-25515	SOX17
chr1	20820107	20820694	588	*	589	*	3.43	4.09	0.42	3.67	0.000429	0.00445	Distal Intergenic	1	20808884	20812728	3845	2	55450	uc001bdh.3	-7379	CAMK2N1
chr12	94926381	94927304	924	*	925	*	4.35	4.94	2.37	2.57	0.000429	0.00445	Distal Intergenic	12	94955565	94955635	71	1	100847031	uc031qjd.1	-28261	MIR5700
chr1	236653126	236653894	769	*	770	*	4.42	5	2.42	2.59	0.000429	0.00445	Distal Intergenic	1	236681514	236716279	34766	1	3964	uc001hxw.2	-27620	LGALS8
chr12	98960603	98961394	792	*	793	*	4.74	5.32	2.84	2.47	0.000429	0.00445	Distal Intergenic	12	98987403	98995778	8376	1	5250	uc001tfm.3	-26009	SLC25A3
chr4	139601878	139602826	949	*	950	*	4.7	5.28	2.74	2.55	0.00043	0.00445	Distal Intergenic	4	139936943	139965034	28092	1	25819	uc003ihk.1	-334117	NOCT
chr13	51699633	51700413	781	*	782	*	3.97	4.59	1.66	2.93	0.00043	0.00445	Intron (uc031qlq.1/647166, intron 1 of 3)	13	51590244	51654998	64755	2	2974	uc010tgo.2	-44635	GUCY1B2
chr4	120207295	120208206	912	*	913	*	4.11	4.71	2	2.71	0.00043	0.00446	Intron (uc003icr.4/54532, intron 17 of 18)	4	120217574	120221968	4395	2	401152	uc003icv.4	13762	C4orf3
chr2	57986369	57987795	1427	*	1428	*	5.08	5.63	3.39	2.24	0.00043	0.00446	Distal Intergenic	2	58134786	58387055	252270	1	7444	uc002rzo.2	-146991	VRK2
chr1	16311578	16313120	1543	*	1544	*	5.22	5.76	3.61	2.15	0.000431	0.00446	Distal Intergenic	1	16274238	16302627	28390	2	7709	uc009von.1	-8951	ZBTB17
chr7	32386595	32387289	695	*	696	*	4.03	4.64	1.74	2.9	0.000431	0.00446	Distal Intergenic	7	31792632	32338383	545752	2	5137	uc003tco.2	-48212	PDE1C
chr4	174337206	174338931	1726	*	1727	*	6.86	7.44	4.92	2.52	0.000433	0.00448	Distal Intergenic	4	174309299	174327528	18230	2	11341	uc003itf.3	-9678	SCRG1
chr20	52712707	52714235	1529	*	1530	*	5.29	5.82	3.66	2.16	0.000433	0.00448	Distal Intergenic	20	52644411	52687304	42894	2	8537	uc010zzc.2	-25403	BCAS1
chr19	769975	771759	1785	*	1786	*	6.49	7.01	4.99	2.03	0.000433	0.00448	Distal Intergenic	19	751146	764318	13173	1	126353	uc002lpo.3	18829	MISP
chr13	76444268	76445019	752	*	753	*	3.39	4.08	-0.26	4.34	0.000433	0.00448	Promoter	13	76445174	76457948	12775	1	729420	uc001vjy.2	-155	LMO7DN
chr10	45960089	45961055	967	*	968	*	4.94	5.49	3.2	2.29	0.000434	0.00448	Intron (uc001jch.2/220972, intron 3 of 7)	10	45952817	45957652	4836	2	220972	uc001jcg.1	-2437	MARCHF8
chr8	135273690	135274510	821	*	822	*	4.29	4.88	2.22	2.65	0.000435	0.00449	Distal Intergenic	8	135490031	135577914	87884	2	57623	uc011ljj.2	303404	ZFAT
chr20	62446224	62447880	1657	*	1658	*	8.84	9.4	7.07	2.33	0.000436	0.00449	Intron (uc002ygw.3/uc002ygw.3, intron 1 of 2)	20	62375021	62436856	61836	2	140685	uc002ygv.2	-9368	ZBTB46
chr10	31040730	31041346	617	*	618	*	3.49	4.15	0.59	3.56	0.000436	0.0045	Distal Intergenic	10	30900708	30918647	17940	2	119180	uc001ivk.3	-122083	LYZL2
chr11	116870668	116871552	885	*	886	*	3.76	4.39	1.22	3.17	0.000436	0.0045	Intron (uc001ppy.3/23387, intron 1 of 23)	11	116714118	116968993	254876	2	23387	uc001ppy.3	97441	SIK3
chr2	206750169	206750981	813	*	814	*	4.59	5.17	2.63	2.54	0.000436	0.0045	Distal Intergenic	2	206858445	206950906	92462	2	54891	uc002vaz.4	199925	INO80D
chr6	39270555	39271995	1441	*	1442	*	5.8	6.3	4.43	1.87	0.000436	0.0045	Exon (uc003ooo.3/89822, exon 4 of 5)	6	39266777	39282237	15461	2	89822	uc003ooo.3	10242	KCNK17
chr3	188148727	188149958	1232	*	1233	*	4.37	4.97	2.22	2.74	0.000437	0.0045	Intron (uc011bsg.2/4026, intron 2 of 9)	3	188059444	188430630	371187	1	4026	uc003frt.3	89283	LPP
chr2	102162855	102163513	659	*	660	*	3.62	4.27	0.87	3.39	0.000437	0.0045	Distal Intergenic	2	102013823	102091165	77343	2	731220	uc010yvx.1	-71690	RFX8
chr7	104488816	104489343	528	*	529	*	3.51	4.16	0.59	3.58	0.000438	0.00451	Intron (uc003vce.3/375612, intron 2 of 2)	7	104439447	104444539	5093	2	645591	uc022aju.1	-44277	LHFPL3-AS1
chr3	14502953	14503877	925	*	926	*	4.75	5.32	2.88	2.44	0.000438	0.00451	Intron (uc003byq.4/6533, intron 6 of 14)	3	14530619	14555318	24700	2	80852	uc010heh.3	51441	GRIP2
chrX	131426488	131427331	844	*	845	*	3.79	4.42	1.32	3.09	0.000439	0.00451	Intron (uc004ewr.1/uc004ewr.1, intron 2 of 2)	23	131337052	131353508	16457	2	57826	uc031tkj.1	-72980	RAP2C
chr11	10512067	10512838	772	*	773	*	3.6	4.24	1	3.24	0.00044	0.00451	Intron (uc010rbz.1/272, intron 5 of 13)	11	10529434	10530723	1290	2	100463486	uc001miq.3	17885	MTRNR2L8
chr5	78195329	78196188	860	*	861	*	3.52	4.19	0.42	3.77	0.00044	0.00451	Intron (uc003kfq.3/411, intron 4 of 7)	5	78111334	78281766	170433	2	411	uc003kfr.4	85578	ARSB
chr18	9147646	9148351	706	*	707	*	3.61	4.26	0.87	3.38	0.00044	0.00451	Intron (uc010wzn.2/23253, intron 1 of 8)	18	9137561	9285983	148423	1	23253	uc002knx.3	10085	ANKRD12
chr2	219592238	219593974	1737	*	1738	*	6	6.54	4.37	2.17	0.00044	0.00451	Intron (uc010zkl.1/9654, intron 1 of 18)	2	219602302	219620138	17837	1	9654	uc010fvx.3	-8328	TTLL4
chr1	48667708	48668404	697	*	698	*	3.64	4.29	0.87	3.42	0.00044	0.00451	Distal Intergenic	1	48567387	48648100	80714	2	391037	uc010omr.1	-19608	SKINT1L
chr14	60431170	60432817	1648	*	1649	*	5.05	5.6	3.35	2.25	0.00044	0.00451	Intron (uc001xep.1/341883, intron 10 of 32)	14	60386431	60530277	143847	1	341883	uc001xep.1	44739	LRRC9
chr12	112250800	112251358	559	*	560	*	4.1	4.7	2	2.7	0.00044	0.00451	Distal Intergenic	12	112277573	112279710	2138	2	51275	uc001tsv.2	28352	MAPKAPK5-AS1
chr11	75416867	75417957	1091	*	1092	*	5.01	5.56	3.25	2.31	0.000441	0.00452	Distal Intergenic	11	75428934	75440372	11439	1	80168	uc001oww.1	-10977	MOGAT2
chr4	57702578	57703481	904	*	905	*	4.41	5	2.37	2.63	0.000441	0.00452	Distal Intergenic	4	57676026	57688035	12010	2	6691	uc031seq.1	-14543	SPINK2
chr11	61975368	61975872	505	*	506	*	3.56	4.21	0.74	3.47	0.000441	0.00452	Promoter	11	61976140	61981411	5272	1	4246	uc001nta.2	-268	SCGB2A1
chr7	28725345	28726084	740	*	741	*	3.62	4.27	0.88	3.39	0.000442	0.00452	Promoter	7	28725721	28764776	39056	1	9586	uc011jzr.2	0	CREB5
chr1	111942243	111942991	749	*	750	*	4.19	4.8	1.94	2.86	0.000442	0.00453	Distal Intergenic	1	111927141	111932473	5333	2	441897	uc021orp.1	-9770	PGBP
chr1	210033373	210034064	692	*	693	*	3.74	4.38	1.12	3.27	0.000444	0.00454	Distal Intergenic	1	210001312	210030910	29599	1	27042	uc009xcu.2	32061	UTP25
chr1	55415943	55416893	951	*	952	*	5.01	5.55	3.32	2.23	0.000445	0.00454	Distal Intergenic	1	55446465	55457966	11502	1	199964	uc001cyd.3	-29572	TMEM61
chr5	140937283	140937898	616	*	617	*	3.45	4.11	0.42	3.7	0.000445	0.00455	Promoter	5	140937878	140944827	6950	1	100505658	uc003lld.1	0	DIAPH1-AS1
chr10	80760744	80761672	929	*	930	*	4.8	5.36	3.06	2.3	0.000446	0.00456	3' UTR	10	80703083	80827205	124123	2	283050	uc001jzx.3	65533	ZMIZ1-AS1
chr5	131573806	131574473	668	*	669	*	3.72	4.35	1.22	3.12	0.000447	0.00456	Distal Intergenic	5	131528304	131563556	35253	2	8974	uc003kwl.3	-10250	P4HA2
chr2	11586677	11587298	622	*	623	*	3.43	4.11	0.22	3.88	0.000447	0.00456	Intron (uc002rbe.4/1876, intron 8 of 8)	2	11584501	11606303	21803	2	1876	uc002rbe.4	19005	E2F6
chr2	6966330	6966907	578	*	579	*	3.36	4.05	-0.26	4.31	0.000448	0.00456	Distal Intergenic	2	6980684	6991814	11131	2	129607	uc002qyn.2	24907	CMPK2
chr1	153482869	153484081	1213	*	1214	*	5.1	5.63	3.55	2.08	0.000448	0.00456	Distal Intergenic	1	153507076	153508717	1642	2	6277	uc001fbw.1	24636	S100A6
chr1	85401633	85402325	693	*	694	*	4.15	4.76	1.87	2.89	0.000449	0.00457	Intron (uc001dkm.3/255231, intron 11 of 13)	1	85279086	85358896	79811	2	23566	uc009wcj.1	-42737	LPAR3
chr9	73216710	73218545	1836	*	1837	*	5.91	6.46	4.18	2.27	0.00045	0.00458	Exon (uc004ahu.3/80036, exon 16 of 22)	9	72999513	73029573	30061	2	687	uc004aht.3	-187137	KLF9
chr20	46306591	46307106	516	*	517	*	3.49	4.14	0.74	3.4	0.00045	0.00458	Intron (uc002xto.3/55959, intron 8 of 20)	20	46286150	46294037	7888	2	55959	uc010zyd.2	-12554	SULF2
chr3	58285527	58286543	1017	*	1018	*	4.64	5.2	2.81	2.39	0.000451	0.00458	Distal Intergenic	3	58291972	58305920	13949	1	11102	uc003dju.5	-5429	RPP14
chr3	48476971	48478328	1358	*	1359	*	5.78	6.32	4.13	2.2	0.000451	0.00458	Intron (uc003ctc.3/79714, intron 1 of 3)	3	48473580	48481529	7950	2	79714	uc003ctc.3	3201	CCDC51
chr5	135398020	135398770	751	*	752	*	3.61	4.26	0.88	3.39	0.000452	0.00459	Promoter	5	135397189	135399507	2319	1	7045	uc010jee.3	831	TGFBI
chr3	50650804	50652604	1801	*	1802	*	6.02	6.55	4.46	2.09	0.000453	0.0046	5' UTR	3	50649293	50686728	37436	1	7867	uc003day.2	1511	MAPKAPK3
chr1	205560536	205561542	1007	*	1008	*	5.38	5.9	3.84	2.06	0.000455	0.00461	Exon (uc001hcv.4/148808, exon 7 of 10)	1	205548758	205572046	23289	1	148808	uc010prm.2	11778	MFSD4A
chr20	36950267	36950895	629	*	630	*	3.33	4.02	-0.26	4.28	0.000455	0.00461	Intron (uc002xib.2/671, intron 7 of 14)	20	36932552	36965905	33354	1	671	uc002xib.2	17715	BPI
chr21	15625879	15626534	656	*	657	*	3.32	4.01	-0.26	4.27	0.000455	0.00461	Distal Intergenic	21	15646120	15663706	17587	1	150000	uc002yjq.3	-19586	ABCC13
chr1	156647582	156648392	811	*	812	*	4.78	5.34	3	2.34	0.000456	0.00461	Promoter	1	156638556	156647189	8634	2	10763	uc001fpq.3	-393	NES
chr14	87369554	87370228	675	*	676	*	3.4	4.07	0.22	3.85	0.000456	0.00461	Distal Intergenic	14	87372122	87389099	16978	1	283585	uc001xvs.3	-1894	LINC01148
chr11	33351203	33351923	721	*	722	*	3.4	4.07	0.42	3.65	0.000456	0.00462	Intron (uc031pzm.1/10114, intron 3 of 15)	11	33350056	33360389	10334	1	10114	uc009yjw.1	1147	HIPK3
chr3	40971381	40972109	729	*	730	*	3.56	4.2	0.87	3.33	0.000457	0.00463	Distal Intergenic	3	41236401	41280845	44445	1	1499	uc010hia.1	-264292	CTNNB1
chr8	17191283	17191920	638	*	639	*	3.32	4.01	-0.26	4.28	0.000458	0.00463	Intron (uc003wxm.3/9108, intron 6 of 13)	8	17159163	17206590	47428	2	9108	uc003wxn.3	14670	MTMR7
chr10	23991475	23992419	945	*	946	*	5.09	5.67	3.17	2.5	0.000458	0.00463	Intron (uc001irs.3/56243, intron 1 of 18)	10	23983675	24836772	853098	1	56243	uc001irs.3	7800	KIAA1217
chr7	120445652	120446605	954	*	955	*	3.9	4.51	1.59	2.93	0.000458	0.00463	Exon (uc010lkj.3/23554, exon 3 of 4)	7	120427374	120454214	26841	2	23554	uc010lkj.3	7609	TSPAN12
chr16	57682583	57683672	1090	*	1091	*	5.53	6.07	3.89	2.17	0.000458	0.00463	Intron (uc002elz.1/9289, intron 2 of 11)	16	57673207	57698944	25738	1	9289	uc010vhu.1	9376	ADGRG1
chr12	112190328	112191953	1626	*	1627	*	6.38	6.86	5.08	1.78	0.000458	0.00463	Exon (uc001tsq.3/80724, exon 19 of 21)	12	112204691	112247789	43099	1	217	uc001tst.3	-12738	ALDH2
chr1	150022496	150023182	687	*	688	*	4.34	4.92	2.37	2.55	0.000459	0.00463	Distal Intergenic	1	150039342	150065744	26403	1	11311	uc009wlm.1	-16160	VPS45
chr6	91102890	91103439	550	*	551	*	3.68	4.34	0.74	3.6	0.000459	0.00463	Distal Intergenic	6	91022461	91022552	92	1	100616109	uc021zct.1	80429	MIR4464
chr16	21594676	21596396	1721	*	1722	*	6.33	6.86	4.74	2.12	0.00046	0.00464	Intron (uc021tel.1/uc021tel.1, intron 2 of 3)	16	21610856	21668792	57937	1	51108	uc002dje.3	-14460	METTL9
chr5	170059450	170060617	1168	*	1169	*	5.92	6.43	4.47	1.96	0.00046	0.00464	Intron (uc003map.3/30820, intron 1 of 7)	5	169931048	170163636	232589	1	30820	uc010jjq.3	128402	KCNIP1
chr12	48172697	48173802	1106	*	1107	*	5.27	5.79	3.77	2.02	0.00046	0.00464	Exon (uc001rqc.3/55652, exon 3 of 5)	12	48166967	48176536	9570	1	55652	uc001rqd.3	5730	SLC48A1
chr4	119904644	119905378	735	*	736	*	3.5	4.15	0.74	3.41	0.00046	0.00464	Intron (uc003icm.4/171024, intron 1 of 3)	4	119944585	119982402	37818	1	171024	uc010inc.3	-39207	SYNPO2
chr12	51925496	51926235	740	*	741	*	4.2	4.78	2.17	2.61	0.000461	0.00464	Distal Intergenic	12	51895612	51909547	13936	1	9498	uc001ryt.2	29884	SLC4A8
chr5	149540509	149542115	1607	*	1608	*	5.73	6.25	4.24	2.01	0.000461	0.00464	Distal Intergenic	5	149546344	149564121	17778	1	1044	uc003lrq.3	-4229	CDX1
chr3	120135788	120136413	626	*	627	*	3.37	4.06	-0.26	4.32	0.000462	0.00464	Intron (uc003eds.3/11167, intron 2 of 10)	3	120114515	120114576	62	2	406975	uc021xcw.1	-21212	MIR198
chr6	111003372	111004306	935	*	936	*	4.41	4.98	2.55	2.44	0.000462	0.00464	Intron (uc003puh.1/23097, intron 2 of 12)	6	110931181	110964521	33341	2	23097	uc011eax.1	-38851	CDK19
chr6	117770786	117771465	680	*	681	*	4.33	4.94	2.12	2.82	0.000462	0.00464	Intron (uc003pxq.1/57120, intron 4 of 6)	6	117609530	117747018	137489	2	6098	uc011ebi.1	-23768	ROS1
chr11	78357588	78358191	604	*	605	*	3.32	4.01	-0.26	4.27	0.000462	0.00465	Distal Intergenic	11	78364328	78387450	23123	2	26011	uc001ozk.4	29259	TENM4
chr7	95319732	95320438	707	*	708	*	3.41	4.08	0.42	3.66	0.000463	0.00465	Distal Intergenic	7	95401818	95727736	325919	1	1780	uc003uob.3	-81380	DYNC1I1
chr12	50568475	50569749	1275	*	1276	*	5.1	5.63	3.46	2.17	0.000463	0.00465	3' UTR	12	50528329	50561097	32769	2	91012	uc010smq.1	-7378	CERS5
chr13	77477297	77479154	1858	*	1859	*	5.15	5.72	3.27	2.44	0.000464	0.00465	Distal Intergenic	13	77454304	77460540	6237	2	115207	uc010aeu.1	-16757	KCTD12
chr17	80111494	80112471	978	*	979	*	4.83	5.39	3.06	2.33	0.000464	0.00465	3' UTR	17	80069866	80109489	39624	2	284001	uc002kdy.3	-2005	CCDC57
chr10	6092200	6093420	1221	*	1222	*	5.2	5.76	3.39	2.36	0.000464	0.00465	Intron (uc001iiz.2/3559, intron 1 of 7)	10	6052657	6104333	51677	2	3559	uc001iiz.2	10913	IL2RA
chr14	70070014	70071186	1173	*	1174	*	5.69	6.27	3.76	2.51	0.000464	0.00465	Distal Intergenic	14	70078310	70181861	103552	1	9766	uc001xlk.3	-7124	SUSD6
chr9	135675144	135675955	812	*	813	*	4.37	4.96	2.37	2.59	0.000464	0.00465	Intron (uc004cbu.1/158067, intron 10 of 12)	9	135753750	135765421	11672	1	11092	uc004cbx.1	-77795	SPACA9
chr16	31313362	31314029	668	*	669	*	4.13	4.73	2	2.73	0.000464	0.00465	Intron (uc002ebq.3/3684, intron 14 of 29)	16	31308835	31344213	35379	1	3684	uc010can.3	4527	ITGAM
chr2	237656791	237657912	1122	*	1123	*	4	4.63	1.5	3.13	0.000466	0.00466	Distal Intergenic	2	237478380	237490994	12615	1	57007	uc002vwd.3	178411	ACKR3
chr1	38440396	38441256	861	*	862	*	4.2	4.8	2.06	2.74	0.000467	0.00467	Intron (uc001cci.3/10946, intron 12 of 16)	1	38422652	38455761	33110	2	10946	uc001cci.3	14505	SF3A3
chr2	231663192	231664096	905	*	906	*	4.13	4.72	2.06	2.66	0.000469	0.00469	Exon (uc002vqx.3/51719, exon 5 of 9)	2	231678747	231685790	7044	1	51719	uc002vqy.3	-14651	CAB39
chr5	180295820	180296448	629	*	630	*	3.73	4.36	1.22	3.14	0.000469	0.00469	Distal Intergenic	5	180274611	180288286	13676	2	643836	uc011dhf.2	-7534	ZFP62
chr10	32545433	32546066	634	*	635	*	4.05	4.67	1.74	2.93	0.00047	0.0047	Distal Intergenic	10	32556644	32636146	79503	2	80314	uc001iwg.2	90080	EPC1
chr10	121445591	121446486	896	*	897	*	5.02	5.58	3.25	2.33	0.00047	0.0047	Distal Intergenic	10	121410882	121437329	26448	1	9531	uc001lem.3	34709	BAG3
chr16	87904857	87906002	1146	*	1147	*	5.54	6.04	4.14	1.9	0.000472	0.00471	Distal Intergenic	16	87863629	87903100	39472	2	8140	uc002fkm.3	-1757	SLC7A5
chr15	45691678	45692500	823	*	824	*	4.49	5.09	2.37	2.72	0.000472	0.00471	Exon (uc001zvd.3/uc001zvd.3, exon 2 of 5)	15	45694519	45713616	19098	1	79029	uc001zve.3	-2019	SPATA5L1
chr5	135547630	135548948	1319	*	1320	*	5.6	6.11	4.1	2.01	0.000472	0.00471	Distal Intergenic	5	135527156	135528851	1696	2	389332	uc003lbm.4	-18779	SMIM32
chr2	70043841	70044943	1103	*	1104	*	4.98	5.54	3.17	2.37	0.000473	0.00471	Intron (uc010yqn.1/307, intron 9 of 9)	2	70056818	70106727	49910	1	64395	uc002sfu.3	-11875	GMCL1
chr5	81647608	81648260	653	*	654	*	3.45	4.14	-0.26	4.4	0.000473	0.00471	Distal Intergenic	5	81600753	81614147	13395	1	92270	uc003khw.3	46855	ATP6AP1L
chr4	102651585	102652271	687	*	688	*	3.45	4.12	0.42	3.7	0.000474	0.00472	Intron (uc003hvx.4/55024, intron 5 of 20)	4	102711764	102995969	284206	1	55024	uc003hvy.4	-59493	BANK1
chr2	197141414	197142291	878	*	879	*	4.52	5.1	2.59	2.51	0.000474	0.00472	Intron (uc002utl.1/57520, intron 13 of 26)	2	197063977	197226946	162970	2	57520	uc002utl.1	84655	HECW2
chr1	87299038	87300107	1070	*	1071	*	4.53	5.1	2.7	2.4	0.000474	0.00472	Distal Intergenic	1	87328128	87380107	51980	2	9403	uc021oph.1	80000	SELENOF
chr18	10072145	10073352	1208	*	1209	*	4.69	5.27	2.77	2.5	0.000475	0.00472	Distal Intergenic	18	9913955	9960018	46064	1	9218	uc002kok.3	158190	VAPA
chr5	126143881	126144908	1028	*	1029	*	5.14	5.7	3.35	2.36	0.000475	0.00473	Intron (uc003kud.2/4001, intron 3 of 10)	5	126112845	126172712	59868	1	4001	uc011cxb.2	31036	LMNB1
chr7	39619778	39620674	897	*	898	*	4.32	4.92	2.12	2.81	0.000475	0.00473	Distal Intergenic	7	39606003	39612480	6478	1	57002	uc003thc.4	13775	YAE1
chr7	130724927	130725823	897	*	898	*	4.35	4.95	2.12	2.84	0.000476	0.00473	Intron (uc011kpk.2/378805, intron 1 of 2)	7	130628919	130791789	162871	2	378805	uc011kpk.2	65966	LINC-PINT
chr7	137583513	137584357	845	*	846	*	5.34	5.87	3.76	2.11	0.000476	0.00473	Intron (uc003vtv.3/64764, intron 8 of 11)	7	137559725	137617754	58030	2	64764	uc003vtv.3	33397	CREB3L2
chr3	66872611	66873238	628	*	629	*	3.49	4.14	0.74	3.4	0.000476	0.00473	Distal Intergenic	3	67048727	67061632	12906	1	84541	uc003dmy.3	-175489	KBTBD8
chr1	206663310	206664706	1397	*	1398	*	5.32	5.84	3.81	2.03	0.000476	0.00473	Exon (uc001hdz.2/9641, exon 17 of 22)	1	206680879	206762606	81728	1	83593	uc001hec.1	-16173	RASSF5
chr10	91185808	91186598	791	*	792	*	3.62	4.26	1.12	3.14	0.000477	0.00473	Distal Intergenic	10	91190051	91196561	6511	2	387700	uc001kgl.3	9963	SLC16A12
chr11	662549	663463	915	*	916	*	5	5.53	3.42	2.11	0.000477	0.00473	Intron (uc009ycf.1/10522, intron 7 of 9)	11	644225	688057	43833	2	10522	uc009ycf.1	24594	DEAF1
chr17	27966507	27967440	934	*	935	*	3.94	4.54	1.74	2.8	0.000478	0.00473	Intron (uc002heo.1/85464, intron 13 of 14)	17	27941774	27948441	6668	2	84940	uc002hel.2	-18066	CORO6
chr13	80253359	80253996	638	*	639	*	3.55	4.19	0.87	3.32	0.000478	0.00473	Distal Intergenic	13	80079509	80130212	50704	1	54602	uc001vlg.3	173850	NDFIP2
chr6	18390985	18393354	2370	*	2371	*	5.47	6	3.91	2.09	0.000479	0.00475	Intron (uc003ncs.3/255488, intron 1 of 7)	6	18387581	18469105	81525	1	255488	uc003ncs.3	3404	RNF144B
chr9	116353892	116354442	551	*	552	*	3.46	4.12	0.59	3.53	0.00048	0.00475	3' UTR	9	116356200	116360023	3824	1	5998	uc004bia.4	-1758	RGS3
chr14	45430308	45431137	830	*	831	*	3.85	4.47	1.5	2.97	0.000481	0.00475	Promoter	14	45393527	45430335	36809	2	54813	uc001wvq.4	0	KLHL28
chr1	1695650	1696446	797	*	798	*	4.3	4.89	2.27	2.61	0.000481	0.00475	Promoter	1	1685549	1696885	11337	2	65220	uc009vkx.1	439	NADK
chr7	45175417	45176245	829	*	830	*	4.18	4.8	1.74	3.06	0.000481	0.00475	Distal Intergenic	7	45197367	45223850	26484	1	10268	uc003tnb.3	-21122	RAMP3
chr1	162296966	162297676	711	*	712	*	3.43	4.1	0.22	3.87	0.000482	0.00475	Intron (uc010pkr.1/9722, intron 4 of 7)	1	162312336	162312430	95	1	693141	uc021pdr.1	-14660	MIR556
chr12	69684626	69685273	648	*	649	*	4.29	4.87	2.32	2.55	0.000482	0.00475	Distal Intergenic	12	69666937	69666998	62	2	100302182	uc021rak.1	-17628	MIR1279
chr1	199082199	199082944	746	*	747	*	3.72	4.35	1.22	3.13	0.000482	0.00475	Distal Intergenic	1	198777132	198906558	129427	2	100131234	uc021pgz.1	-175641	MIR181A1HG
chr2	69127335	69128912	1578	*	1579	*	5.22	5.79	3.39	2.4	0.000482	0.00475	Distal Intergenic	2	69092613	69098649	6037	2	27302	uc002sez.1	-28686	BMP10
chr11	62191586	62193272	1687	*	1688	*	6.05	6.55	4.65	1.89	0.000482	0.00475	Distal Intergenic	11	62186507	62190678	4172	1	7356	uc001ntj.3	5079	SCGB1A1
chr15	81692688	81693605	918	*	919	*	4.28	4.86	2.32	2.54	0.000482	0.00475	Distal Intergenic	15	81629983	81666418	36436	2	342125	uc002bgp.3	-26270	TMC3
chr22	40832577	40833454	878	*	879	*	4.5	5.07	2.63	2.45	0.000483	0.00476	Intron (uc003ayv.1/57591, intron 1 of 11)	22	40806292	40859438	53147	2	57591	uc003ayv.1	25984	MRTFA
chr2	181969081	181969690	610	*	611	*	3.91	4.52	1.66	2.86	0.000483	0.00476	Distal Intergenic	2	181845851	181928150	82300	1	10477	uc010fri.1	123230	UBE2E3
chr2	219050676	219051637	962	*	963	*	4.71	5.29	2.81	2.48	0.000484	0.00476	Distal Intergenic	2	219027568	219031716	4149	2	3577	uc002vhc.3	-18960	CXCR1
chr2	109252634	109253959	1326	*	1327	*	4.74	5.31	2.81	2.51	0.000484	0.00476	Intron (uc002tel.3/3987, intron 1 of 9)	2	109237702	109303702	66001	1	3987	uc002tej.3	14932	LIMS1
chr6	53036505	53037398	894	*	895	*	5.51	6.04	3.97	2.07	0.000484	0.00476	Distal Intergenic	6	52996389	53013624	17236	2	8521	uc010jzr.2	-22881	GCM1
chr7	29448120	29448961	842	*	843	*	4.1	4.71	1.87	2.84	0.000484	0.00476	Intron (uc011jzs.2/1124, intron 7 of 13)	7	29519486	29553944	34459	1	1124	uc003taa.3	-70525	CHN2
chr13	114278254	114280740	2487	*	2488	*	5.97	6.51	4.33	2.17	0.000485	0.00477	Intron (uc010tkd.2/7027, intron 4 of 10)	13	114303122	114312513	9392	2	496	uc001vtz.3	31773	ATP4B
chr19	29124443	29125197	755	*	756	*	3.48	4.18	-0.26	4.44	0.000485	0.00477	Intron (uc002nsa.2/uc002nsa.2, intron 5 of 9)	19	29456038	29460055	4018	1	148145	uc002nsb.4	-330841	LINC00906
chr1	224644855	224645832	978	*	979	*	4.53	5.09	2.74	2.35	0.000486	0.00477	Distal Intergenic	1	224616999	224622001	5003	2	80232	uc021pjt.1	-22854	WDR26
