seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	SYMBOL
chr16	57569824	57570740	917	*	918	*	4.19	3.06	5.05	-1.99	0.0045	0.0188	Promoter	16	57546090	57570477	24388	2	92922	uc002elw.3	0	CCDC102A
chr12	131356259	131357222	964	*	965	*	4.89	3.25	5.91	-2.66	0.00451	0.0188	Promoter	12	131356617	131360826	4210	1	5901	uc001uir.3	0	RAN
chr1	29240763	29241476	714	*	715	*	3.98	2.62	4.92	-2.3	0.00452	0.0188	Promoter	1	29241088	29380164	139077	1	2035	uc009vtk.2	0	EPB41
chr6	33175618	33176556	939	*	940	*	4.68	3.66	5.5	-1.85	0.00453	0.0189	Promoter	6	33176286	33177467	1182	1	6015	uc011dqw.1	0	RING1
chr19	19496206	19497568	1363	*	1364	*	5.77	4.69	6.61	-1.92	0.00454	0.0189	Promoter	19	19496642	19619741	123100	1	54815	uc010xqt.2	0	GATAD2A
chr9	130742536	130743471	936	*	937	*	5.31	3.86	6.28	-2.41	0.00454	0.0189	Promoter	9	130702861	130742812	39952	2	399665	uc004bsx.2	0	EEIG1
chr6	161412473	161412970	498	*	499	*	3.75	2.54	4.64	-2.1	0.00456	0.019	Promoter	6	161412822	161530946	118125	1	4216	uc010kkc.2	0	MAP3K4
chr14	105885670	105887088	1419	*	1420	*	5.15	4.03	6.01	-1.98	0.00457	0.019	Promoter	14	105886186	105937057	50872	1	9112	uc001yqx.3	0	MTA1
chr3	195635220	195637001	1782	*	1783	*	6.3	5.09	7.19	-2.1	0.00457	0.019	Promoter	3	195590236	195635880	45645	2	10188	uc003fvu.1	0	TNK2
chr8	145669101	145670360	1260	*	1261	*	5.65	4.39	6.55	-2.16	0.00457	0.019	Promoter	8	145654163	145669812	15650	2	4796	uc011llg.2	0	TONSL
chr20	60640541	60641710	1170	*	1171	*	4.45	2.83	5.46	-2.62	0.00459	0.019	Promoter	20	60549854	60640866	91013	2	6874	uc002ybs.3	0	TAF4
chr17	79317883	79320514	2632	*	2633	*	6.43	5.45	7.23	-1.78	0.0046	0.019	Distal Intergenic	17	79285072	79304474	19403	2	284186	uc002kad.2	-13409	TMEM105
chr1	1821409	1823470	2062	*	2063	*	6.66	5.43	7.55	-2.12	0.0046	0.0191	Promoter	1	1716725	1822526	105802	2	2782	uc001aif.3	0	GNB1
chr10	75670103	75671636	1534	*	1535	*	5.87	4.94	6.64	-1.7	0.00462	0.0191	Promoter	10	75670862	75677258	6397	1	5328	uc001jwa.3	0	PLAU
chr1	93426535	93427529	995	*	996	*	4.47	2.9	5.47	-2.57	0.00465	0.0192	Promoter	1	93298286	93427079	128794	2	388650	uc001dpc.3	0	DIPK1A
chrX	44732361	44732757	397	*	398	*	2.77	1.3	3.74	-2.44	0.00466	0.0192	Promoter	23	44732423	44937750	205328	1	7403	uc022bvi.1	0	KDM6A
chr5	179247517	179248947	1431	*	1432	*	5.52	4.61	6.28	-1.67	0.00466	0.0192	Promoter	5	179247842	179265077	17236	1	8878	uc003mkw.4	0	SQSTM1
chr11	65341015	65342354	1340	*	1341	*	6.49	5.59	7.25	-1.66	0.00467	0.0192	3' UTR	11	65343509	65360116	16608	1	254102	uc001oeo.4	-1155	EHBP1L1
chr17	48225509	48229201	3693	*	3694	*	6.71	5.85	7.45	-1.6	0.00467	0.0192	Promoter	17	48211101	48227877	16777	2	84687	uc002iqh.4	0	PPP1R9B
chr15	75073565	75076585	3021	*	3022	*	6.6	5.8	7.31	-1.51	0.00468	0.0193	Promoter	15	75074425	75091392	16968	1	1445	uc010bka.3	0	CSK
chr9	129484799	129485965	1167	*	1168	*	5.05	4.11	5.83	-1.72	0.00469	0.0193	Distal Intergenic	9	129567285	129600487	33203	1	23099	uc004bql.3	-81320	ZBTB43
chr6	146864157	146865324	1168	*	1169	*	6.19	5.17	7.01	-1.84	0.00469	0.0193	Promoter	6	146864828	146876086	11259	1	10981	uc003qln.1	0	RAB32
chr20	62257670	62259202	1533	*	1534	*	5.57	4.67	6.33	-1.66	0.0047	0.0193	Promoter	20	62218955	62258381	39427	2	26205	uc002yfq.1	0	GMEB2
chr19	51198005	51199030	1026	*	1027	*	3.79	2.47	4.71	-2.24	0.00473	0.0194	Intron (uc002psx.1/50944, intron 14 of 22)	19	51165084	51192661	27578	2	50944	uc002psw.1	-5344	SHANK1
chr19	47248731	47250080	1350	*	1351	*	5.77	4.63	6.63	-2	0.00474	0.0194	Promoter	19	47222768	47249720	26953	2	29888	uc002pfl.3	0	STRN4
chr3	50358384	50359383	1000	*	1001	*	4.94	3.86	5.78	-1.92	0.00475	0.0194	Promoter	3	50355221	50360213	4993	2	8692	uc003czx.3	830	HYAL2
chr19	1880922	1881225	304	*	305	*	2.46	0.78	3.48	-2.7	0.00476	0.0195	Promoter	19	1876975	1881803	4829	2	81926	uc002lud.3	578	ABHD17A
chr3	37493212	37494704	1493	*	1494	*	5.7	4.58	6.55	-1.96	0.00476	0.0195	Promoter	3	37493813	37671010	177198	1	3680	uc003chc.3	0	ITGA9
chr6	151710818	151713006	2189	*	2190	*	6.68	5.54	7.55	-2.01	0.00478	0.0195	Promoter	6	151685250	151712677	27428	2	57621	uc003qoh.3	0	ZBTB2
chr16	730036	730810	775	*	776	*	3.9	2.57	4.83	-2.26	0.0048	0.0195	Promoter	16	730115	732768	2654	1	10273	uc002cit.3	0	STUB1
chr22	43583296	43583863	568	*	569	*	4.11	2.91	5	-2.09	0.00482	0.0196	Promoter	22	43562628	43583137	20510	2	23170	uc003bdq.3	-159	TTLL12
chr19	10305017	10305831	815	*	816	*	5.29	4.35	6.07	-1.72	0.00485	0.0197	Promoter	19	10244022	10305755	61734	2	1786	uc002mng.3	0	DNMT1
chr2	25264846	25265711	866	*	867	*	4.15	2.76	5.1	-2.33	0.00486	0.0197	Promoter	2	25264973	25370757	105785	1	22979	uc002rfw.2	0	EFR3B
chr1	23894415	23895126	712	*	713	*	3.95	2.61	4.88	-2.27	0.0049	0.0198	Distal Intergenic	1	23884421	23886285	1865	2	3399	uc001bhh.4	-8130	ID3
chr2	110370743	110372724	1982	*	1983	*	6.22	5.09	7.08	-1.99	0.00491	0.0198	Promoter	2	110300374	110371783	71410	2	151011	uc002tew.4	0	SEPTIN10
chr15	76004914	76005534	621	*	622	*	3.23	1.99	4.13	-2.14	0.00491	0.0198	Promoter	15	75966663	76005189	38527	2	1464	uc002baw.3	0	CSPG4
chr19	1158599	1160739	2141	*	2142	*	5.42	4.64	6.13	-1.49	0.00492	0.0199	Intron (uc002lrk.4/22904, intron 1 of 31)	19	1107633	1174282	66650	2	22904	uc002lrk.4	13543	SBNO2
chr19	1048754	1049645	892	*	893	*	3.77	2.69	4.61	-1.92	0.00492	0.0199	Exon (uc002lqw.4/10347, exon 17 of 47)	19	1042661	1055938	13278	1	10347	uc010dsb.1	6093	ABCA7
chr12	122237504	122238999	1496	*	1497	*	5.94	4.9	6.76	-1.86	0.00494	0.0199	Exon (uc001ube.4/338799, exon 5 of 7)	12	122237078	122240852	3775	2	338799	uc009zxi.1	1853	LINC01089
chr16	1820584	1821775	1192	*	1193	*	4.47	3.45	5.29	-1.84	0.00494	0.0199	Promoter	16	1820321	1821710	1390	2	4832	uc002cmm.3	0	NME3
chr7	127672038	127673023	986	*	987	*	4.89	3.67	5.78	-2.11	0.00496	0.02	Intron (uc003vmi.3/27044, intron 16 of 23)	7	127667124	127671002	3879	2	64101	uc003vmk.3	-1036	LRRC4
chr19	50831964	50832563	600	*	601	*	3.54	2.32	4.44	-2.12	0.00496	0.02	Promoter	19	50818765	50832634	13870	2	3748	uc002pru.1	71	KCNC3
chr17	39942010	39943001	992	*	993	*	4.75	3.8	5.54	-1.74	0.00497	0.02	Promoter	17	39910859	39942964	32106	2	3728	uc002hxr.2	0	JUP
chr18	8704892	8705469	578	*	579	*	3.21	1.68	4.2	-2.51	0.00498	0.02	Distal Intergenic	18	8707409	8832775	125367	1	23255	uc002knq.2	-1940	MTCL1
chr4	1872293	1874031	1739	*	1740	*	4.65	3.16	5.62	-2.46	0.00498	0.02	Promoter	4	1873123	1920896	47774	1	7468	uc003gdx.3	0	NSD2
chr5	34929683	34930474	792	*	793	*	3.77	2.6	4.65	-2.04	0.00502	0.0201	Promoter	5	34929698	34959069	29372	1	134218	uc003jjb.3	0	DNAJC21
chr17	81070704	81071194	491	*	492	*	2.92	1.5	3.88	-2.37	0.00502	0.0201	Distal Intergenic	17	81041949	81052591	10643	1	284207	uc002kgi.3	28755	METRNL
chr20	4129131	4130277	1147	*	1148	*	5.09	3.86	5.98	-2.12	0.00502	0.0202	Promoter	20	4129426	4168394	38969	1	54498	uc002wkk.2	0	SMOX
chr6	2765110	2766585	1476	*	1477	*	5.16	3.93	6.06	-2.12	0.00504	0.0202	Promoter	6	2765666	2785979	20314	1	56897	uc003mtz.3	0	WRNIP1
chr4	966428	968452	2025	*	2026	*	5.21	4.21	6.02	-1.81	0.00507	0.0203	Promoter	4	952672	967348	14677	2	1609	uc003gbw.4	0	DGKQ
chr21	46237579	46239008	1430	*	1431	*	5.45	4.34	6.3	-1.96	0.00508	0.0203	Promoter	21	46225532	46238044	12513	2	6612	uc002zfz.1	0	SUMO3
chr11	67049149	67049670	522	*	523	*	3.21	1.89	4.13	-2.24	0.00508	0.0203	Exon (uc009yrn.1/156, exon 10 of 21)	11	67056762	67069955	13194	1	338692	uc001okc.2	-7092	ANKRD13D
chr3	176914172	176916079	1908	*	1909	*	6.87	5.64	7.77	-2.12	0.00509	0.0204	Promoter	3	176738542	176914266	175725	2	79718	uc003fiw.4	0	TBL1XR1
chr17	41855738	41856597	860	*	861	*	4.93	3.77	5.8	-2.03	0.0051	0.0204	Promoter	17	41843489	41856368	12880	2	1845	uc002ied.4	0	DUSP3
chr10	135186178	135187499	1322	*	1323	*	4.94	3.8	5.8	-2.01	0.00513	0.0205	Promoter	10	135175987	135186908	10922	2	1892	uc001lmu.3	0	ECHS1
chr7	138665838	138666704	867	*	868	*	3.78	2.09	4.8	-2.71	0.00515	0.0205	Promoter	7	138516127	138666064	149938	2	57670	uc011kqj.2	0	KIAA1549
chr19	11308033	11308741	709	*	710	*	4.49	3.17	5.42	-2.26	0.00516	0.0206	Promoter	19	11274943	11308243	33301	2	25959	uc002mqo.4	0	KANK2
chr11	1410121	1412460	2340	*	2341	*	4.95	3.76	5.83	-2.07	0.00516	0.0206	Promoter	11	1411129	1478279	67151	1	9024	uc009ycv.1	0	BRSK2
chr9	139399318	139399770	453	*	454	*	3.39	1.9	4.37	-2.47	0.00519	0.0206	Exon (uc004chz.3/4851, exon 25 of 34)	9	139396889	139408003	11115	2	4851	uc004cia.1	8233	NOTCH1
chr14	39901175	39902219	1045	*	1046	*	4.16	2.88	5.07	-2.18	0.0052	0.0207	Promoter	14	39865577	39901704	36128	2	254170	uc001wvk.3	0	FBXO33
chr17	78009229	78010338	1110	*	1111	*	4.76	3.58	5.64	-2.06	0.00522	0.0207	Promoter	17	77906142	78009657	103516	2	125058	uc002jxj.4	0	TBC1D16
chr16	2770863	2771881	1019	*	1020	*	6.25	5.24	7.06	-1.82	0.00523	0.0207	Promoter	16	2763073	2770552	7480	2	83886	uc010bst.1	-311	PRSS27
chr11	1940217	1940745	529	*	530	*	3.18	1.9	4.09	-2.18	0.00525	0.0208	Promoter	11	1940799	1956149	15351	1	7140	uc001lun.2	-54	TNNT3
chr17	40828167	40828864	698	*	699	*	4.05	2.97	4.89	-1.92	0.00526	0.0208	Promoter	17	40819932	40828108	8177	2	79990	uc002iat.2	-59	PLEKHH3
chr9	139221563	139222559	997	*	998	*	4.2	3.07	5.06	-1.99	0.00528	0.0209	Promoter	9	139221932	139236288	14357	1	26086	uc004chc.3	0	GPSM1
chr3	14988825	14990324	1500	*	1501	*	4.58	3.07	5.56	-2.49	0.00528	0.0209	Promoter	3	14961857	14989948	28092	2	100505641	uc031ryn.1	0	FGD5-AS1
chr10	49514280	49515215	936	*	937	*	4.45	3.03	5.4	-2.37	0.00529	0.0209	Promoter	10	49514786	49643183	128398	1	5599	uc001jgn.3	0	MAPK8
chr19	10679130	10679899	770	*	771	*	4.51	3.33	5.39	-2.06	0.00532	0.021	Promoter	19	10677138	10679631	2494	2	1032	uc002mpa.3	0	CDKN2D
chr12	42631233	42632404	1172	*	1173	*	5.11	3.93	5.99	-2.06	0.00532	0.021	Promoter	12	42550907	42632154	81248	2	10138	uc001rmv.3	0	YAF2
chr22	39151047	39152377	1331	*	1332	*	5.19	4.12	6.03	-1.91	0.00533	0.021	Promoter	22	39130719	39151467	20749	2	25777	uc003awh.2	0	SUN2
chr20	4666759	4668419	1661	*	1662	*	5.42	4.3	6.28	-1.98	0.00534	0.021	Promoter	20	4666797	4682233	15437	1	5621	uc002wkt.1	0	PRNP
chr11	118977108	118978741	1634	*	1635	*	5.01	3.96	5.84	-1.87	0.0054	0.0212	Promoter	11	118978093	118987827	9735	1	9854	uc001pvn.3	0	C2CD2L
chr5	133450404	133450783	380	*	381	*	2.27	0.33	3.35	-3.02	0.00541	0.0212	Promoter	5	133450402	133483920	33519	1	6932	uc003kyt.3	2	TCF7
chr17	80376036	80376811	776	*	777	*	4.35	2.99	5.29	-2.3	0.00541	0.0212	Promoter	17	80376252	80400516	24265	1	284004	uc002kev.4	0	HEXD
chr18	12376830	12377370	541	*	542	*	3.39	1.91	4.36	-2.44	0.00543	0.0213	Promoter	18	12328943	12377275	48333	2	10939	uc002kqz.2	0	AFG3L2
chr16	401986	403683	1698	*	1699	*	5.22	4.32	5.98	-1.65	0.00544	0.0213	Promoter	16	337440	402676	65237	2	8312	uc002cgp.2	0	AXIN1
chr16	28833818	28835902	2085	*	2086	*	5.87	5.08	6.58	-1.49	0.00545	0.0213	Promoter	16	28834369	28844675	10307	1	11273	uc010byl.2	0	ATXN2L
chr1	3447449	3448116	668	*	669	*	3	1.52	3.97	-2.45	0.00546	0.0214	Promoter	1	3404506	3448012	43507	2	1953	uc001akk.3	0	MEGF6
chrX	153236506	153238507	2002	*	2003	*	5.15	3.88	6.06	-2.18	0.00549	0.0215	Promoter	23	153213008	153236819	23812	2	3054	uc004fjp.3	0	HCFC1
chr6	109803891	109804947	1057	*	1058	*	5.21	3.83	6.15	-2.32	0.00549	0.0215	Promoter	6	109783719	109804440	20722	2	9841	uc003ptl.1	0	ZBTB24
chr16	2205544	2206170	627	*	628	*	4.16	2.8	5.09	-2.3	0.0055	0.0215	Promoter	16	2205799	2228130	22332	1	84231	uc002cow.3	0	TRAF7
chr16	2245065	2247622	2558	*	2559	*	5.22	4.38	5.96	-1.58	0.0055	0.0215	Promoter	16	2227184	2246465	19282	2	57524	uc010bsg.1	0	CASKIN1
chr19	2269044	2272213	3170	*	3171	*	6.97	6.11	7.71	-1.6	0.00554	0.0216	Promoter	19	2269520	2273487	3968	1	4946	uc002lvk.3	0	OAZ1
chr6	117803413	117804206	794	*	795	*	4.05	2.84	4.93	-2.09	0.00557	0.0217	Promoter	6	117803820	117870960	67141	1	285761	uc003pxr.1	0	DCBLD1
chr15	32162084	32163244	1161	*	1162	*	3.78	2.13	4.79	-2.66	0.00557	0.0217	Promoter	15	31775329	32162784	387456	2	161725	uc001zfr.3	0	OTUD7A
chr14	105155442	105157046	1605	*	1606	*	5.38	4.38	6.19	-1.81	0.00558	0.0217	Promoter	14	105155943	105171145	15203	1	64423	uc001yoy.4	0	INF2
chr19	7981096	7981918	823	*	824	*	4.09	2.88	4.99	-2.11	0.00559	0.0217	Promoter	19	7981032	7983980	2949	1	100507588	uc021uoa.1	64	TGFBR3L
chr3	124605120	124606615	1496	*	1497	*	4.94	3.79	5.8	-2.01	0.0056	0.0217	Promoter	3	124481795	124606144	124350	2	3693	uc003eho.3	0	ITGB5
chr19	15310526	15312075	1550	*	1551	*	5.68	4.54	6.54	-2	0.0056	0.0217	Promoter	19	15270444	15311792	41349	2	4854	uc002nan.3	0	NOTCH3
chr2	26407065	26408409	1345	*	1346	*	4.94	3.74	5.83	-2.09	0.00561	0.0217	Exon (uc002rgw.2/150946, exon 4 of 6)	2	26403585	26412532	8948	1	150946	uc002rgx.2	3480	GAREM2
chr13	21277922	21278598	677	*	678	*	3.66	2.04	4.67	-2.64	0.00562	0.0218	Promoter	13	21277482	21297237	19756	1	53342	uc001unm.3	440	IL17D
chr8	143807854	143809467	1614	*	1615	*	5.95	4.88	6.78	-1.9	0.00563	0.0218	Promoter	8	143783670	143808391	24722	2	100288181	uc022bcf.1	0	LNCOC1
chr4	2844979	2846147	1169	*	1170	*	5.11	4.15	5.9	-1.75	0.00563	0.0218	Promoter	4	2845584	2901504	55921	1	118	uc010ico.1	0	ADD1
chr2	232260000	232261591	1592	*	1593	*	4.88	3.92	5.66	-1.74	0.00567	0.0219	Promoter	2	232260335	232265875	5541	1	93010	uc002vrs.3	0	B3GNT7
chr1	22378687	22380338	1652	*	1653	*	6.34	5.29	7.16	-1.88	0.00571	0.022	Promoter	1	22379120	22413359	34240	1	998	uc009vqg.1	0	CDC42
chr17	9143162	9144125	964	*	965	*	4.15	2.94	5.03	-2.09	0.00574	0.0221	3' UTR	17	8924859	9147317	222459	1	9423	uc002glw.4	218303	NTN1
chr22	38712697	38713628	932	*	933	*	4.45	3.33	5.3	-1.98	0.00574	0.0221	Promoter	22	38686697	38713413	26717	2	1454	uc003avj.3	0	CSNK1E
chr10	134827942	134828415	474	*	475	*	3.05	1.74	3.97	-2.23	0.00575	0.0221	Distal Intergenic	10	134779038	134790001	10964	1	399829	uc001llv.2	48904	LINC01168
chr9	36400548	36401374	827	*	828	*	3.72	2.51	4.62	-2.11	0.00578	0.0222	Promoter	9	36336399	36400920	64522	2	152006	uc003zzj.3	0	RNF38
chr2	10587846	10589124	1279	*	1280	*	4.4	2.97	5.36	-2.38	0.00578	0.0222	Promoter	2	10580508	10587906	7399	2	4953	uc010exg.1	0	ODC1
chr17	1394442	1395424	983	*	984	*	5.57	4.4	6.44	-2.04	0.00579	0.0223	Promoter	17	1367480	1394972	27493	2	4641	uc002fso.3	0	MYO1C
chr1	43282417	43283272	856	*	857	*	5.15	3.86	6.07	-2.2	0.00581	0.0223	Promoter	1	43282776	43305384	22609	1	114625	uc010ojw.1	0	ERMAP
chr2	129079040	129080772	1733	*	1734	*	6.18	5.19	6.99	-1.8	0.00581	0.0223	Distal Intergenic	2	129023054	129076171	53118	2	9394	uc002tpt.4	-2869	HS6ST1
chr1	229406414	229407412	999	*	1000	*	4.84	3.59	5.75	-2.16	0.00581	0.0223	Promoter	1	229406809	229441640	34832	1	5867	uc001hth.4	0	RAB4A
chr6	52441675	52442521	847	*	848	*	4.36	2.92	5.32	-2.4	0.00582	0.0223	Promoter	6	52442000	52448791	6792	1	401264	uc003pat.2	0	TRAM2-AS1
chr5	107716374	107717911	1538	*	1539	*	4.91	3.69	5.8	-2.11	0.00584	0.0224	Promoter	5	107194734	107717799	523066	2	64839	uc011cvc.2	0	FBXL17
chr16	30669059	30670193	1135	*	1136	*	5.31	4.41	6.08	-1.67	0.00584	0.0224	Distal Intergenic	16	30671243	30682131	10889	1	64319	uc002dzc.4	-1050	FBRS
chr16	3661211	3661904	694	*	695	*	5.18	4.16	6	-1.84	0.00585	0.0224	Promoter	16	3631184	3661585	30402	2	84464	uc002cvp.2	0	SLX4
chr19	55769600	55770349	750	*	751	*	4.24	3.14	5.08	-1.94	0.00586	0.0224	Promoter	19	55741147	55770038	28892	2	22870	uc002qjw.4	0	PPP6R1
chr1	895959	896588	630	*	631	*	3.28	1.72	4.27	-2.55	0.00588	0.0225	Promoter	1	895967	901099	5133	1	339451	uc001aca.2	0	KLHL17
chr12	25403013	25404356	1344	*	1345	*	6.02	4.93	6.86	-1.93	0.00591	0.0226	Promoter	12	25358180	25403854	45675	2	3845	uc001rgp.1	0	KRAS
chr19	2060964	2061793	830	*	831	*	5.44	4.13	6.36	-2.24	0.00594	0.0226	Distal Intergenic	19	2037470	2051243	13774	2	2872	uc002lus.2	-9721	MKNK2
chr4	1514076	1515521	1446	*	1447	*	4.35	3.09	5.25	-2.16	0.00596	0.0227	Distal Intergenic	4	1385340	1389782	4443	1	285464	uc003gdf.2	128736	NA
chr19	59055590	59056193	604	*	605	*	3.71	2.18	4.7	-2.52	0.00597	0.0227	Promoter	19	59055836	59062082	6247	1	10155	uc002qtg.1	0	TRIM28
chr19	18544001	18544997	997	*	998	*	4.52	3.43	5.36	-1.94	0.00597	0.0227	Exon (uc002niy.3/170463, exon 15 of 18)	19	18545198	18548119	2922	2	51477	uc002nja.2	3122	ISYNA1
chr8	145063053	145063518	466	*	467	*	3.17	1.89	4.09	-2.2	0.00598	0.0227	Promoter	8	145064226	145067583	3358	1	2907	uc003zan.1	-708	GRINA
chr14	92302444	92303172	729	*	730	*	3.75	2.56	4.64	-2.07	0.00599	0.0228	Promoter	14	92246267	92302849	56583	2	123036	uc001xzt.4	0	TC2N
chr19	39832631	39833645	1015	*	1016	*	4.69	3.39	5.61	-2.22	0.006	0.0228	Promoter	19	39833108	39875488	42381	1	55095	uc002ola.3	0	SAMD4B
chr19	2229752	2230545	794	*	795	*	3.76	2.55	4.65	-2.1	0.00602	0.0228	3' UTR	19	2234061	2234148	88	2	100302283	uc021umq.1	3603	MIR1227
chr17	42392025	42392928	904	*	905	*	4.66	3.7	5.45	-1.74	0.00603	0.0229	Exon (uc002igi.3/10900, exon 5 of 11)	17	42385927	42396038	10112	1	10900	uc002igl.4	6098	RUNDC3A
chr19	14261556	14262462	907	*	908	*	4.15	3.01	5.01	-2	0.00606	0.0229	3' UTR	19	14247964	14282075	34112	1	100507373	uc002myf.3	13592	ADGRL1-AS1
chr17	3847794	3848730	937	*	938	*	4.26	3	5.16	-2.17	0.00607	0.0229	Exon (uc002fwx.2/489, exon 9 of 23)	17	3827163	3833728	6566	2	489	uc010ckn.2	-14066	ATP2A3
chr14	35183368	35184222	855	*	856	*	4.14	2.88	5.05	-2.17	0.0061	0.023	Promoter	14	35179588	35183761	4174	2	1073	uc010tpn.1	0	CFL2
chr15	40573700	40575719	2020	*	2021	*	5.61	4.64	6.4	-1.76	0.0061	0.023	Promoter	15	40573645	40574787	1143	2	100131244	uc021sjf.1	0	ANKRD63
chr12	1702892	1704212	1321	*	1322	*	4.98	3.83	5.84	-2.02	0.00611	0.023	Promoter	12	1675159	1703331	28173	2	144699	uc001qjh.3	0	FBXL14
chr17	43221245	43222100	856	*	857	*	4.12	3.08	4.95	-1.87	0.00611	0.0231	3' UTR	17	43224684	43229468	4785	1	10614	uc002iig.3	-2584	HEXIM1
chr1	2489291	2490306	1016	*	1017	*	3.98	2.87	4.83	-1.95	0.00614	0.0232	Promoter	1	2486163	2488450	2288	2	100133445	uc021oev.1	-841	NA
chr7	100026940	100028173	1234	*	1235	*	5.16	4.22	5.94	-1.72	0.00615	0.0232	Promoter	7	100027254	100031749	4496	1	56257	uc003uuw.3	0	MEPCE
chr5	132112164	132113121	958	*	959	*	3.83	2.59	4.73	-2.13	0.00619	0.0232	Promoter	5	132086509	132113067	26559	2	23176	uc003kxr.2	0	SEPTIN8
chr7	66021091	66021577	487	*	488	*	3.72	2.38	4.65	-2.28	0.0062	0.0233	Intron (uc010lac.3/493754, intron 2 of 5)	7	65993455	66057371	63917	2	493754	uc010lac.3	35794	RABGEF1P1
chr11	47421434	47422540	1107	*	1108	*	5.35	4.19	6.22	-2.03	0.0062	0.0233	Intron (uc001nfd.3/91252, intron 3 of 7)	11	47428827	47438046	9220	1	91252	uc001nfe.1	-6287	SLC39A13
chr2	220407859	220408844	986	*	987	*	4.48	3.49	5.29	-1.79	0.00621	0.0233	Promoter	2	220408385	220415317	6933	1	130612	uc002vme.3	0	TMEM198
chr2	235860593	235861359	767	*	768	*	3.73	2.09	4.75	-2.66	0.00621	0.0233	Promoter	2	235860628	235964358	103731	1	23677	uc002vvp.3	0	SH3BP4
chr3	156533939	156535249	1311	*	1312	*	5.09	4.05	5.91	-1.86	0.00626	0.0234	Promoter	3	156465132	156534851	69720	2	730091	uc003fax.2	0	LINC00886
chr1	229477751	229479002	1252	*	1253	*	5.31	4.32	6.11	-1.79	0.0063	0.0236	Promoter	1	229456752	229478688	21937	2	126731	uc001htl.4	0	CCSAP
chr11	64059134	64059953	820	*	821	*	3.71	2.22	4.68	-2.46	0.00631	0.0236	Promoter	11	64059194	64067903	8710	1	50801	uc001nzl.1	0	KCNK4
chr11	62379535	62381171	1637	*	1638	*	7.21	5.9	8.13	-2.23	0.00631	0.0236	Promoter	11	62369691	62379853	10163	2	256364	uc001ntt.1	0	EML3
chr7	150065342	150066311	970	*	971	*	4.48	3.05	5.44	-2.39	0.00632	0.0236	Promoter	7	150065361	150071133	5773	1	29803	uc003whd.2	0	REPIN1
chr16	87425284	87426725	1442	*	1443	*	5.51	4.22	6.43	-2.21	0.00633	0.0236	Promoter	16	87362942	87425708	62767	2	79791	uc010vot.2	0	FBXO31
chr2	131113017	131114273	1257	*	1258	*	5.43	4.48	6.21	-1.73	0.00633	0.0236	Promoter	2	131113580	131132982	19403	1	26469	uc002trb.3	0	PTPN18
chr21	45660133	45661418	1286	*	1287	*	5.87	4.85	6.68	-1.83	0.00634	0.0236	Promoter	21	45646722	45660834	14113	2	23308	uc002zee.3	0	ICOSLG
chrX	39967583	39969352	1770	*	1771	*	5.14	4.16	5.94	-1.78	0.00635	0.0236	Intron (uc004deo.4/54880, intron 1 of 13)	23	39931176	39956719	25544	2	54880	uc004deq.4	-10864	BCOR
chr10	75255069	75255876	808	*	809	*	4.73	3.6	5.59	-1.99	0.00635	0.0236	Promoter	10	75196563	75255782	59220	2	5532	uc001jue.3	0	PPP3CB
chr13	114238626	114239998	1373	*	1374	*	5.12	4.03	5.96	-1.93	0.00635	0.0236	Promoter	13	114239003	114295788	56786	1	7027	uc010tkd.2	0	TFDP1
chr12	111842645	111845473	2829	*	2830	*	7.03	6.18	7.76	-1.58	0.00635	0.0236	Promoter	12	111843752	111889427	45676	1	10019	uc001tse.3	0	SH2B3
chr6	42750120	42751816	1697	*	1698	*	5.94	5.11	6.67	-1.56	0.00637	0.0237	Promoter	6	42749790	42836296	86507	1	23506	uc011duw.1	330	BICRAL
chr11	66623600	66625513	1914	*	1915	*	5.4	4.29	6.25	-1.96	0.00637	0.0237	Promoter	11	66624876	66627946	3071	1	78999	uc001ojr.3	0	LRFN4
chr5	149865138	149866576	1439	*	1440	*	5.63	4.65	6.43	-1.79	0.00637	0.0237	Distal Intergenic	5	149877340	149937773	60434	1	3340	uc011dcj.2	-10764	NDST1
chr13	24153370	24154133	764	*	765	*	3.91	2.83	4.76	-1.93	0.00638	0.0237	Promoter	13	24153499	24169699	16201	1	55504	uc001uou.3	0	TNFRSF19
chr19	41035883	41036843	961	*	962	*	4.49	3.18	5.41	-2.23	0.0064	0.0237	Promoter	19	41036395	41061208	24814	1	57731	uc010egy.1	0	SPTBN4
chr20	62600688	62601620	933	*	934	*	3.87	2.58	4.79	-2.21	0.00642	0.0238	Promoter	20	62588057	62601223	13167	2	57473	uc002yhl.2	0	ZNF512B
chr19	47258689	47259847	1159	*	1160	*	4.75	3.77	5.55	-1.78	0.00642	0.0238	5' UTR	19	47228589	47250251	21663	2	29888	uc010xyg.1	-8438	STRN4
chr4	88140857	88142044	1188	*	1189	*	4.86	3.8	5.69	-1.89	0.00643	0.0238	Promoter	4	88082214	88141420	59207	2	57563	uc011cdb.1	0	KLHL8
chr11	804820	805696	877	*	878	*	4.68	3.56	5.53	-1.97	0.00644	0.0238	Promoter	11	799179	805103	5925	2	55367	uc001lrl.1	0	PIDD1
